IDX,상호명,상권업종중분류명,시군구명,행정동명,도로명주소,경도,위도
975,비전스터디학원,학원-보습교습입시,시흥시,대야동,경기도 시흥시 은행로 165,126.7983901,37.44556271
976,샴푸보이,이/미용/건강,시흥시,정왕3동,경기도 시흥시 옥구천서로373번길 8-1,126.7268611,37.35569141
977,컴닥터일일,사무/문구/컴퓨터,시흥시,정왕2동,경기도 시흥시 중심상가로 125,126.7309298,37.34935568
978,한국기원,PC/오락/당구/볼링등,시흥시,군자동,경기도 시흥시 군자로 319,126.7725021,37.35814718
979,월드화장품,화장품소매,시흥시,정왕2동,경기도 시흥시 옥구천동로 404,126.731097,37.35685423
980,생각나무수학,학원-보습교습입시,시흥시,은행동,경기도 시흥시 은행로 149,126.7992451,37.44439103
981,대성슈퍼,종합소매점,시흥시,정왕2동,경기도 시흥시 중심상가로 72,126.7257505,37.35061554
982,새재골,부동산중개,시흥시,연성동,경기도 시흥시 시청로 74,126.7996485,37.38089813
983,기자실,가정/주방/인테리어,시흥시,연성동,경기도 시흥시 시청로 20,126.8040486,37.38041109
984,카파정공,의복의류,시흥시,신현동,경기도 시흥시 미산로130번길 25-6,126.7952563,37.41968878
985,제이케이유통,의복의류,시흥시,정왕2동,경기도 시흥시 서촌상가2길 29,126.732516,37.34563332
986,로제오,가방/신발/액세서리,시흥시,정왕1동,경기도 시흥시 중심상가로 187,126.7360879,37.34463532
987,제이씨이쥬니어영,학원-어학,시흥시,정왕2동,경기도 시흥시 정왕신길로139번길 7,126.734397,37.35392513
988,디디,무도/유흥/가무,시흥시,정왕1동,경기도 시흥시 정왕대로 230,126.738477,37.34484104
989,디딤돌넷스쿨,학원-보습교습입시,시흥시,연성동,경기도 시흥시 하중로133번길 19,126.801076,37.3990328
990,리틀앤젤스,의복의류,시흥시,매화동,경기도 시흥시 매화우회로 61,126.8094963,37.41791382
991,우리아이앤지,부동산중개,시흥시,과림동,경기도 시흥시 금오로565번길 22,126.8328911,37.45074708
992,다이어트클럽,건강/미용식품,시흥시,월곶동,경기도 시흥시 월곶해안로 87,126.7356547,37.39063835
993,임마뉴엘건설,주택수리,시흥시,정왕3동,경기도 시흥시 협력로 134,126.7061524,37.34099581
994,아이버클리음악학원,학원-음악미술무용,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 11,126.7356547,37.39063835
995,착한폰마트,종합소매점,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7413946,37.34314209
996,컬러시티,광고/인쇄,시흥시,정왕2동,경기도 시흥시 중심상가로 152,126.7326506,37.3463556
997,소랑돼지랑,음/식료품소매,시흥시,대야동,경기도 시흥시 호현로 49,126.7849871,37.444849
998,정왕대림지지이영어,학원-어학,시흥시,정왕2동,경기도 시흥시 중심상가로 72,126.7257505,37.35061554
999,솔이,가방/신발/액세서리,시흥시,매화동,경기도 시흥시 매화2로 20,126.8132658,37.41671728
1000,KTC태권도아카데미충효도장,학원-예능취미체육,시흥시,정왕2동,경기도 시흥시 역전로 353,126.7359537,37.35600518
1001,제이아이래쉬,화장품소매,시흥시,정왕2동,경기도 시흥시 옥구천동로 452,126.7344524,37.36071064
1002,르네셀,화장품소매,시흥시,정왕2동,경기도 시흥시 역전로 353,126.7359537,37.35600518
1003,으뜸부동산,부동산중개,시흥시,정왕본동,경기도 시흥시 마유로 415,126.7405706,37.35193662
1004,jdx,의복의류,시흥시,정왕1동,경기도 시흥시 중심상가로 201-11,126.7377919,37.34464451
1005,일동태권도,학원-예능취미체육,시흥시,정왕3동,경기도 시흥시 옥구상가1길 17,126.7219328,37.35343969
1006,행복한홍익미술학원,학원기타,시흥시,군자동,경기도 시흥시 한우물로 35,126.7837686,37.34548657
1007,버블헤어,이/미용/건강,시흥시,정왕2동,경기도 시흥시 중심상가로 72,126.7257505,37.35061554
1008,수종합화장품,화장품소매,시흥시,정왕2동,경기도 시흥시 옥구천동로 404,126.731097,37.35685423
1009,나눔로또,기타판매업,시흥시,정왕1동,경기도 시흥시 중심상가로 326,126.7482281,37.33668194
1010,민서글로벌,음/식료품소매,시흥시,대야동,경기도 시흥시 비둘기공원7길 51,126.7918875,37.44162192
1011,키즈드림,의복의류,시흥시,연성동,경기도 시흥시 하중로133번길 8,126.800981,37.39861735
1012,매크로수학교습소,학원-보습교습입시,시흥시,정왕2동,경기도 시흥시 옥구천동로 420,126.7315901,37.35773354
1013,엘케이시스템,인력/고용/용역알선,시흥시,정왕1동,경기도 시흥시 정왕천로385번길 4,126.7500678,37.34279253
1014,아시아골드뱅크,기타서비스업,시흥시,장곡동,경기도 시흥시 진말로9번길 11,126.784191,37.3780731
1015,에고피씨,PC/오락/당구/볼링등,시흥시,연성동,경기도 시흥시 나분들길 62,126.8196016,37.38658642
1016,참좋은정육점,음/식료품소매,시흥시,연성동,경기도 시흥시 관곡지로 222,126.8121849,37.39502711
1017,트루잉글리쉬영어교습소,학원-어학,시흥시,장곡동,경기도 시흥시 진말로 10,126.7861665,37.37739959
1018,라인,가정/주방/인테리어,시흥시,장곡동,경기도 시흥시 진말로 36,126.7861932,37.38064365
1019,드림마트,종합소매점,시흥시,연성동,경기도 시흥시 시청로 59,126.8005049,37.37959128
1020,태산,의복의류,시흥시,정왕1동,경기도 시흥시 중심상가3길 9,126.7371854,37.34514262
1021,구슬치기,PC/오락/당구/볼링등,시흥시,정왕본동,경기도 시흥시 마유로418번길 24,126.7434974,37.35104867
1022,박리다매중고가전가구매입판매,중고품소매/교환,시흥시,연성동,경기도 시흥시 하중로133번길 8,126.800981,37.39861735
1023,지디빅스타일,의복의류,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 21,126.7273022,37.35965177
1024,원수학교습소,학원-보습교습입시,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 8,126.7269901,37.35808058
1025,성호정수기,가정/주방/인테리어,시흥시,연성동,경기도 시흥시 시청로 59,126.8005049,37.37959128
1026,팔도타이어,자동차/자동차용품,시흥시,매화동,경기도 시흥시 매화2로 20,126.8132658,37.41671728
1027,미용실,이/미용/건강,시흥시,군자동,경기도 시흥시 도일로135번길 42,126.7828852,37.34567572
1028,오이도젓갈,음/식료품소매,시흥시,정왕3동,경기도 시흥시 오이도어시장로 7,126.6890517,37.34508753
1029,루디아,의복의류,시흥시,군자동,경기도 시흥시 도일로135번길 42,126.7828852,37.34567572
1030,미소피부사랑다이어트,건강/미용식품,시흥시,연성동,경기도 시흥시 시청로 59,126.8005049,37.37959128
1031,대림한우촌정육점,음/식료품소매,시흥시,정왕2동,경기도 시흥시 중심상가로 72,126.7257505,37.35061554
1032,힐링버블,가전제품소매,시흥시,능곡동,경기도 시흥시 승지로 89,126.8105088,37.37173601
1033,새샘할인마트,종합소매점,시흥시,정왕1동,경기도 시흥시 정왕천로 371-3,126.7489583,37.34164547
1034,미센스,의복의류,시흥시,정왕1동,경기도 시흥시 중심상가3길 10,126.7368664,37.34531943
1035,카피볶는집,커피점/카페,시흥시,정왕본동,경기도 시흥시 군서마을로 120-4,126.7407167,37.34994685
1036,두산식자재마트,종합소매점,시흥시,군자동,경기도 시흥시 군자로 498,126.7843876,37.34559205
1037,김창숙,의복의류,시흥시,정왕3동,경기도 시흥시 정왕대로 74,126.7248653,37.35357046
1038,올포유,의복의류,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1039,환헤어샵,이/미용/건강,시흥시,신천동,경기도 시흥시 수인로3394번길 5-1,126.7821701,37.44225203
1040,이서방치킨,닭/오리요리,시흥시,정왕2동,경기도 시흥시 정왕대로117번길 9,126.7295504,37.35284597
1041,구찌빠,유흥주점,시흥시,정왕2동,경기도 시흥시 중심상가로 161,126.7338972,37.34605358
1042,전통태국마사지,요가/단전/마사지,시흥시,정왕본동,경기도 시흥시 역전로 304,126.7389368,37.35244182
1043,황궁전통마사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 중심상가로 320,126.7476001,37.33712582
1044,명인아웃소싱,인력/고용/용역알선,시흥시,정왕1동,경기도 시흥시 정왕천로389번길 17-1,126.7488105,37.34375238
1045,바디챌린지,건강/미용식품,시흥시,정왕4동,경기도 시흥시 함송로29번길 9,126.7314956,37.36402187
1046,중한식품,종합소매점,시흥시,정왕1동,경기도 시흥시 정왕천로375번길 4-8,126.7498042,37.34235724
1047,삼성시화프라자,가전제품소매,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7413946,37.34314209
1048,나미댄스아카데미,학원-예능취미체육,시흥시,신현동,경기도 시흥시 신현로38번길 23,126.7841786,37.40680751
1049,잡뱅크,인력/고용/용역알선,시흥시,정왕1동,경기도 시흥시 중심상가로 181,126.7355279,37.34505283
1050,대림싱싱마트,종합소매점,시흥시,정왕2동,경기도 시흥시 중심상가로 72,126.7257505,37.35061554
1051,태후사랑,화장품소매,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 8,126.7269901,37.35808058
1052,LOLINDUSTRY,의복의류,시흥시,정왕1동,경기도 시흥시 경기과기대로 146,126.7284793,37.3286772
1053,현이네,의복의류,시흥시,정왕2동,경기도 시흥시 정왕신길로139번길 4,126.7346004,37.3532425
1054,굿모닝번역,개인서비스,시흥시,정왕2동,경기도 시흥시 중심상가로 160,126.7332672,37.3459297
1055,손동수가위나라,이/미용/건강,시흥시,정왕1동,경기도 시흥시 중심상가로 192,126.7362767,37.34414176
1056,현대,세탁/가사서비스,시흥시,신현동,경기도 시흥시 신현로14번길 5,126.7874261,37.40785004
1057,에프원,가방/신발/액세서리,시흥시,정왕2동,경기도 시흥시 정왕대로 184,126.7344039,37.34746465
1058,아마데우스클래스피아,학원기타,시흥시,정왕2동,경기도 시흥시 서촌상가2길 26,126.7325409,37.34616521
1059,루디아피아노교습소,학원-음악미술무용,시흥시,정왕3동,경기도 시흥시 옥구천서로373번길 8-1,126.7268611,37.35569141
1060,온무리개발,분양,시흥시,신현동,경기도 시흥시 미산로 75,126.7966471,37.42173031
1061,문쌤메쓰교습소,학원-보습교습입시,시흥시,장곡동,경기도 시흥시 진말로 46,126.7878378,37.38158861
1062,수연식품,음/식료품소매,시흥시,정왕3동,경기도 시흥시 옥구천서로237번길 29,126.7149758,37.34705696
1063,목감도시개발,분양,시흥시,목감동,경기도 시흥시 동서로 869,126.8421537,37.38135799
1064,예진라인업,화장품소매,시흥시,정왕2동,경기도 시흥시 중심상가로 77,126.725971,37.35092427
1065,이앤에이디,광고/인쇄,시흥시,정왕2동,경기도 시흥시 역전로301번길 10-35,126.7383319,37.35216506
1066,엔에스건업,주택수리,시흥시,대야동,경기도 시흥시 서해안로1685번길 31,126.7953191,37.45454188
1067,즐거운음악학원,학원-음악미술무용,시흥시,정왕2동,경기도 시흥시 정왕신길로139번길 4,126.7346004,37.3532425
1068,에스에스렌트카,물품기기대여,시흥시,정왕3동,경기도 시흥시 오이도로 22-11,126.7016269,37.34886647
1069,시흥시화네트,사무/문구/컴퓨터,시흥시,신현동,경기도 시흥시 미산로144번길 4-1,126.7927546,37.41859101
1070,21세기새롬학원,학원-보습교습입시,시흥시,매화동,경기도 시흥시 매화로 57-9,126.8151805,37.41421354
1071,시화짚,자동차/이륜차,시흥시,정왕2동,경기도 시흥시 서촌상가3길 17,126.7332287,37.34755118
1072,우촌고기백화점,음/식료품소매,시흥시,정왕3동,경기도 시흥시 옥구천서로373번길 8-1,126.7268611,37.35569141
1073,엘지인테리어,가정/주방/인테리어,시흥시,장곡동,경기도 시흥시 장곡로 71,126.7808505,37.37936326
1074,에이치앤씨코리아,인력/고용/용역알선,시흥시,정왕본동,경기도 시흥시 오동마을로6번길 21,126.7431529,37.35208122
1075,BOBBABY,의복의류,시흥시,정왕2동,경기도 시흥시 희망공원로 117,126.7149716,37.3347215
1076,워크인,인력/고용/용역알선,시흥시,정왕본동,경기도 시흥시 오동마을로5번길 3-2,126.7426996,37.35354512
1077,네코에헤어,이/미용/건강,시흥시,정왕1동,경기도 시흥시 중심상가3길 13,126.7367638,37.34470562
1078,진애연,일식/수산물,시흥시,월곶동,경기도 시흥시 월곶해안로 149-1,126.7365884,37.38816144
1079,의정부부대찌개,한식,시흥시,정왕2동,경기도 시흥시 서촌상가3길 17,126.7332287,37.34755118
1080,쉐보레,자동차/이륜차,시흥시,정왕2동,경기도 시흥시 역전로313번길 11,126.7371355,37.3521613
1081,합기도,학원기타,시흥시,정왕3동,경기도 시흥시 옥구상가3길 25,126.7225978,37.35415871
1082,hp서비스센타,개인/가정용품수리,시흥시,정왕1동,경기도 시흥시 정왕대로 230,126.738477,37.34484104
1083,미스꼬꼬,닭/오리요리,시흥시,정왕4동,경기도 시흥시 옥구천동로 449,126.7330802,37.36041662
1084,윤가네칼국수,분식,시흥시,정왕4동,경기도 시흥시 함송로14번길 5-4,126.729213,37.36348376
1085,24시만화광장,물품기기대여,시흥시,정왕1동,경기도 시흥시 중심상가3길 23,126.7360647,37.34399533
1086,현대부동산,부동산중개,시흥시,정왕본동,경기도 시흥시 봉우재로51번길 30,126.7429369,37.34879008
1087,이즈헤어,이/미용/건강,시흥시,정왕본동,경기도 시흥시 마유로423번길 24-1,126.7387488,37.35355712
1088,365인력개발,인력/고용/용역알선,시흥시,정왕본동,경기도 시흥시 마유로418번길 10,126.7418438,37.35139152
1089,빅마트,종합소매점,시흥시,월곶동,경기도 시흥시 월곶중앙로30번안길 33,126.739637,37.39020331
1090,참부동산,부동산중개,시흥시,월곶동,경기도 시흥시 월곶중앙로30번안길 8,126.7421761,37.38963565
1091,부엉이노래광잔,한식,시흥시,정왕1동,경기도 시흥시 중심상가로 187,126.7360879,37.34463532
1092,태국마사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 중심상가로 200,126.7369276,37.34368917
1093,퍼스트영어,학원-어학,시흥시,정왕4동,경기도 시흥시 함송로 63,126.7341342,37.36150917
1094,모아자원,중고품소매/교환,시흥시,정왕2동,경기도 시흥시 역전로301번길 32,126.7373156,37.35286604
1095,영원고시텔,도서관/독서실,시흥시,월곶동,경기도 시흥시 월곶해안로161번길 8-1,126.7367081,37.3890998
1096,해피하우스,의복의류,시흥시,정왕1동,경기도 시흥시 정왕천로359번길 6,126.7480772,37.34101443
1097,레몬트리,의복의류,시흥시,정왕4동,경기도 시흥시 함송로 23,126.7310076,37.36350303
1098,퐁퐁관광나이트,무도/유흥/가무,시흥시,정왕2동,경기도 시흥시 정왕대로 178,126.7339581,37.34780228
1099,캐드피아,학원기타,시흥시,정왕1동,경기도 시흥시 중심상가2길 2,126.7357613,37.34593836
1100,칼라데이염색방,이/미용/건강,시흥시,장곡동,경기도 시흥시 장곡로 23,126.7861506,37.37908439
1101,로우즈전통마사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 중심상가로 185,126.7358932,37.34480444
1102,노가네교동짬뽕,중식,시흥시,정왕2동,경기도 시흥시 서촌상가2길 9-1,126.7338139,37.34698078
1103,본피씨방,PC/오락/당구/볼링등,시흥시,정왕본동,경기도 시흥시 역전로 304,126.7389368,37.35244182
1104,유림공조,주택수리,시흥시,과림동,경기도 시흥시 금오로310번길 32,126.8387965,37.43209046
1105,로또방,기타판매업,시흥시,정왕본동,경기도 시흥시 마유로 415,126.7405706,37.35193662
1106,정통마사지,요가/단전/마사지,시흥시,정왕2동,경기도 시흥시 중심상가로 159,126.7335779,37.3462484
1107,패션스토리,의복의류,시흥시,정왕4동,경기도 시흥시 함송로 18,126.7299238,37.36350942
1108,골드게임랜드,PC/오락/당구/볼링등,시흥시,월곶동,경기도 시흥시 월곶중앙로 58,126.7389921,37.38892595
1109,삼일페인트판매,페인트/유리제품소매,시흥시,은행동,경기도 시흥시 수인로3108번길 43,126.8141269,37.43446758
1110,원텔,모텔/여관/여인숙,시흥시,월곶동,경기도 시흥시 월곶중앙로30번안길 10-6,126.7423868,37.38986316
1111,명물쭈꾸미,일식/수산물,시흥시,정왕1동,경기도 시흥시 중심상가2길 22,126.7375503,37.34492125
1112,오후의아로마테라피,이/미용/건강,시흥시,정왕1동,경기도 시흥시 중심상가로 199,126.7372271,37.34399873
1113,앵콜노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 320,126.7476001,37.33712582
1114,군산아구찜,일식/수산물,시흥시,정왕4동,경기도 시흥시 함송로14번길 5-4,126.729213,37.36348376
1115,제일고시원,도서관/독서실,시흥시,정왕1동,경기도 시흥시 중심상가로 178,126.734841,37.34495538
1116,깨비앤깨비,의복의류,시흥시,정왕1동,경기도 시흥시 중심상가로 180,126.7352172,37.34473414
1117,락노래연습장,무도/유흥/가무,시흥시,정왕1동,경기도 시흥시 중심상가3길 24,126.7357343,37.34418102
1118,대나무숯불닭바베큐,닭/오리요리,시흥시,정왕본동,경기도 시흥시 마유로418번길 10,126.7418438,37.35139152
1119,우리부동산,부동산중개,시흥시,정왕본동,경기도 시흥시 봉우재로61번길 30,126.7436025,37.34948195
1120,한울림국악원,학원기타,시흥시,정왕4동,경기도 시흥시 함송로 24,126.7303691,37.36320784
1121,쿵쿵따노래광잔,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 180,126.7352172,37.34473414
1122,깻입포차,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 319,126.7478783,37.33736304
1123,프로당구장,PC/오락/당구/볼링등,시흥시,정왕4동,경기도 시흥시 함송로13번길 6-13,126.7311973,37.364307
1124,개성황소국밥,한식,시흥시,정왕본동,경기도 시흥시 오동마을로46번길 2,126.7459243,37.35171417
1125,베스트푸드153,음/식료품소매,시흥시,정왕본동,경기도 시흥시 마유로418번길 28,126.7441092,37.350911
1126,캔디여대생,대중목욕탕/휴게,시흥시,정왕1동,경기도 시흥시 중심상가3길 29,126.7358099,37.34371328
1127,로긴,의복의류,시흥시,정왕1동,경기도 시흥시 중심상가로 193,126.7365433,37.3443969
1128,골프노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가3길 13,126.7367638,37.34470562
1129,웰빙찐빵만두,분식,시흥시,정왕1동,경기도 시흥시 중심상가3길 9,126.7371854,37.34514262
1130,게이트맨,철물/난방/건설자재소매,시흥시,정왕4동,경기도 시흥시 함송로 63,126.7341342,37.36150917
1131,성인피씨방,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 중심상가로 180,126.7352172,37.34473414
1132,몽환pc방,PC/오락/당구/볼링등,시흥시,정왕본동,경기도 시흥시 정왕천로411번길 44,126.7481058,37.34677247
1133,컴퓨터판매,사무/문구/컴퓨터,시흥시,정왕3동,경기도 시흥시 정왕대로27번길 9,126.7206456,37.35745348
1134,허쉬파피,가방/신발/액세서리,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1135,벤틀리바,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 180,126.7352172,37.34473414
1136,민주네전화방,대중목욕탕/휴게,시흥시,정왕1동,경기도 시흥시 중심상가3길 12,126.7366114,37.34504639
1137,커피1500,커피점/카페,시흥시,정왕본동,경기도 시흥시 마유로418번길 18,126.7429192,37.35120472
1138,한국정통맛사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 평안상가3길 18,126.7493027,37.33653112
1139,번개인력,인력/고용/용역알선,시흥시,월곶동,경기도 시흥시 월곶중앙로14번길 100,126.7394416,37.39445417
1140,aj렌터카,물품기기대여,시흥시,정왕1동,경기도 시흥시 정왕대로 342,126.7487012,37.3387774
1141,애인노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 185,126.7358932,37.34480444
1142,캐리어에어컨,개인/가정용품수리,시흥시,정왕1동,경기도 시흥시 정왕천로 361,126.7483509,37.34084612
1143,세존인테리어,가정/주방/인테리어,시흥시,정왕4동,경기도 시흥시 함송로29번길 7,126.7313963,37.36388564
1144,비와이씨,의복의류,시흥시,월곶동,경기도 시흥시 월곶중앙로 53,126.7392744,37.38825318
1145,전화방,대중목욕탕/휴게,시흥시,정왕1동,경기도 시흥시 중심상가로 187,126.7360879,37.34463532
1146,ybm어학원,학원-어학,시흥시,정왕3동,경기도 시흥시 정왕대로 56,126.7230096,37.35450555
1147,와우당구장,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 중심상가로 181,126.7355279,37.34505283
1148,엘르,의복의류,시흥시,정왕1동,경기도 시흥시 중심상가3길 22,126.7358105,37.34435303
1149,경인설비공사,주택수리,시흥시,정왕1동,경기도 시흥시 정왕천로369번길 3-8,126.748288,37.34123291
1150,달카롱베이킹클래스,학원기타,시흥시,정왕본동,경기도 시흥시 마유로 416,126.741265,37.35158359
1151,제이앤제이,개인/가정용품수리,시흥시,정왕1동,경기도 시흥시 중심상가3길 12,126.7366114,37.34504639
1152,최신당구장,PC/오락/당구/볼링등,시흥시,월곶동,경기도 시흥시 월곶해안로 87,126.7356547,37.39063835
1153,데이즈,의복의류,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1154,시화게임랜드,경마/경륜/성인오락,시흥시,정왕2동,경기도 시흥시 군자천로 335,126.7346993,37.34667488
1155,미강댄스스포츠,학원기타,시흥시,정왕1동,경기도 시흥시 평안상가2길 29,126.7474217,37.33631298
1156,대성오토바이,자동차/이륜차,시흥시,정왕본동,경기도 시흥시 군서마을로 86,126.7433667,37.34805578
1157,황빈맛사지,요가/단전/마사지,시흥시,정왕2동,경기도 시흥시 중심상가로 146,126.7320349,37.34672745
1158,애견카페,커피점/카페,시흥시,월곶동,경기도 시흥시 월곶중앙로 58,126.7389921,37.38892595
1159,게임랜드,경마/경륜/성인오락,시흥시,정왕본동,경기도 시흥시 마유로418번길 10,126.7418438,37.35139152
1160,좋은집부동산,부동산중개,시흥시,정왕본동,경기도 시흥시 다솜마을2길 11,126.7410141,37.35038252
1161,컬투피씨방,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 중심상가로 326,126.7482281,37.33668194
1162,유가네숯불갈비,한식,시흥시,정왕2동,경기도 시흥시 서촌상가3길 5,126.7343465,37.34685132
1163,성한큐앤씨정육코너,음/식료품소매,시흥시,정왕3동,경기도 시흥시 정왕대로 64,126.7235107,37.35424065
1164,성진인력,인력/고용/용역알선,시흥시,정왕1동,경기도 시흥시 정왕천로389번길 7,126.7497339,37.34319448
1165,3040당구장,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 정왕천로 367,126.7487385,37.34129174
1166,디자인유나이티드,의복의류,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1167,천지인인테리어,가정/주방/인테리어,시흥시,정왕4동,경기도 시흥시 함송로 63,126.7341342,37.36150917
1168,서해뱅크부동산,부동산중개,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 37,126.7285993,37.36105334
1169,핸드폰아울렛,사진/광학/정밀기기소매,시흥시,정왕2동,경기도 시흥시 정왕대로 178,126.7339581,37.34780228
1170,88게임랜드,경마/경륜/성인오락,시흥시,정왕1동,경기도 시흥시 정왕대로 350,126.7493194,37.3382433
1171,한국부동산,부동산중개,시흥시,정왕4동,경기도 시흥시 함송로 61,126.7341342,37.36150917
1172,티비두마리치킨,닭/오리요리,시흥시,정왕2동,경기도 시흥시 중심상가로 152,126.7326506,37.3463556
1173,애랑공방,학원기타,시흥시,월곶동,경기도 시흥시 월곶중앙로 48,126.7400485,37.38855877
1174,일월철학원,개인서비스,시흥시,정왕2동,경기도 시흥시 중심상가로 161,126.7338972,37.34605358
1175,수공인중개사,부동산중개,시흥시,정왕본동,경기도 시흥시 오동마을로6번길 21,126.7431529,37.35208122
1176,삼대가장수돼지국밥,한식,시흥시,정왕1동,경기도 시흥시 평안상가5길 5,126.7465819,37.33660144
1177,계절포차,유흥주점,시흥시,정왕3동,경기도 시흥시 옥구상가3길 15-9,126.7226743,37.35297916
1178,삼환부동산,부동산중개,시흥시,정왕4동,경기도 시흥시 옥구천동로 433-24,126.7301867,37.36063789
1179,심는가발,가방/신발/액세서리,시흥시,정왕1동,경기도 시흥시 중심상가로 178,126.734841,37.34495538
1180,명품스킨케어,이/미용/건강,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 39,126.7285993,37.36105334
1181,현대직업소개소,인력/고용/용역알선,시흥시,정왕2동,경기도 시흥시 서촌상가2길 10,126.7335609,37.34725739
1182,황금알피씨,PC/오락/당구/볼링등,시흥시,정왕3동,경기도 시흥시 옥구상가3길 7-1,126.7243429,37.35308727
1183,경인공인중개사,부동산중개,시흥시,정왕2동,경기도 시흥시 중심상가로 159,126.7335779,37.3462484
1184,명품구제,의복의류,시흥시,월곶동,경기도 시흥시 월곶중앙로 48,126.7400485,37.38855877
1185,센타공인중개사,부동산중개,시흥시,정왕1동,경기도 시흥시 중심상가3길 9,126.7371854,37.34514262
1186,성실인력뱅크,인력/고용/용역알선,시흥시,정왕2동,경기도 시흥시 서촌상가2길 30-1,126.7321415,37.34575545
1187,초록나무곤방,가구소매,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 8,126.7269901,37.35808058
1188,중국전통맛사지,요가/단전/마사지,시흥시,정왕1동,경기도 시흥시 중심상가로 332,126.7486719,37.33646137
1189,히든영어,학원-어학,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 59,126.7301089,37.36257431
1190,등불고시원,도서관/독서실,시흥시,정왕1동,경기도 시흥시 중심상가로 180,126.7352172,37.34473414
1191,유명부동산,부동산중개,시흥시,정왕4동,경기도 시흥시 함송로 36,126.7313268,37.36265046
1192,가나다카센타,자동차/이륜차,시흥시,정왕2동,경기도 시흥시 역전로 307-1,126.7378704,37.35276384
1193,청솔공인중개사,부동산중개,시흥시,정왕본동,경기도 시흥시 마유로 400-30,126.7432374,37.35039715
1194,화이트죠스그룹,분식,시흥시,정왕2동,경기도 시흥시 중심상가로 125,126.7309298,37.34935568
1195,해법영어교실,학원-어학,시흥시,정왕2동,경기도 시흥시 역전로 351,126.7359537,37.35600518
1196,1744닭갈비,닭/오리요리,시흥시,정왕1동,경기도 시흥시 중심상가4길 30,126.7368595,37.34303969
1197,영남옷수선,개인/가정용품수리,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 8,126.7269901,37.35808058
1198,오렌지팟화장품,화장품소매,시흥시,정왕4동,경기도 시흥시 함송로13번길 16-8,126.7318066,37.36432255
1199,gs주유소,주유소/충전소,시흥시,정왕4동,경기도 시흥시 서해안로 551,126.734633,37.36877698
1200,방가피씨방,PC/오락/당구/볼링등,시흥시,정왕2동,경기도 시흥시 중심상가로 150,126.7323664,37.3464787
1201,퀸노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 200,126.7369276,37.34368917
1202,그린컴퓨터학원,학원-컴퓨터,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 61,126.730253,37.36272904
1203,세븐일레븐,종합소매점,시흥시,정왕4동,경기도 시흥시 함송로 63,126.7341342,37.36150917
1204,대영철물,철물/난방/건설자재소매,시흥시,정왕4동,경기도 시흥시 함송로 24,126.7303691,37.36320784
1205,디지털포토,사진,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1206,일품향오리목왕,닭/오리요리,시흥시,정왕본동,경기도 시흥시 큰솔로66번길 2,126.7542336,37.34271033
1207,진주부동산,부동산중개,시흥시,월곶동,경기도 시흥시 월곶해안로 87,126.7356547,37.39063835
1208,소리나무음악학원,학원-음악미술무용,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 11,126.7356547,37.39063835
1209,노가리비어,유흥주점,시흥시,정왕1동,경기도 시흥시 평안상가2길 12,126.748345,37.33780049
1210,구제의류,의복의류,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 63,126.7303863,37.36285662
1211,킹남성휴게텔,대중목욕탕/휴게,시흥시,정왕1동,경기도 시흥시 중심상가로 324,126.7479876,37.33689565
